time,model_output_L,model_output_R,net_torque_L,net_torque_R,bio_torque_L,bio_torque_R,scaled_torque_L,scaled_torque_R,delayed_torque_L,delayed_torque_R,filtered_torque_L,filtered_torque_R,applied_torque_L,applied_torque_R,mtr_cmd_L,mtr_cmd_R,actual_torque_L,actual_torque_R,gpio_output
14.070004224777222,0.075304896,0.07014401,5.4219522,5.050369,4.5411367,4.2023416,0.9082274,0.84046835,0.8865711,0.83778137,0.88389254,0.8452634,0.88389254,0.8452634,0.88389254,0.8452634,1.53,-1.41,0
14.080002069473267,0.07591206,0.06968865,5.465668,5.017583,4.5817757,4.1723194,0.91635513,0.8344639,0.8950459,0.8384785,0.8869153,0.8418367,0.8869153,0.8418367,0.8869153,0.8418367,1.48,-1.45,0
14.090001583099365,0.07621564,0.07014401,5.487526,5.050369,4.6006107,4.2085323,0.92012215,0.84170645,0.90547335,0.8460987,0.8904887,0.839983,0.8904887,0.839983,0.8904887,0.839983,1.55,-1.44,0
14.100002527236938,0.07621564,0.06968865,5.487526,5.017583,4.5970373,4.1776,0.9194075,0.83551997,0.9004542,0.85354424,0.894965,0.8408562,0.894965,0.8408562,0.894965,0.8408562,1.56,-1.51,0
14.110001802444458,0.07636742,0.07059939,5.4984546,5.083156,4.6034894,4.2423,0.92069787,0.84846,0.90220386,0.8537478,0.8987505,0.8441516,0.8987505,0.8441516,0.8987505,0.8441516,1.45,-1.52,0
14.120002031326294,0.07636742,0.07090297,5.4984546,5.105014,4.5997043,4.2608624,0.9199409,0.8521725,0.906394,0.8294949,0.90140957,0.8464515,0.90140957,0.8464515,0.90140957,0.8464515,1.55,-1.37,0
14.130001783370972,0.07636742,0.06938507,5.4984546,4.9957247,4.597045,4.149273,0.919409,0.8298546,0.9082274,0.84046835,0.9036932,0.84520185,0.9036932,0.84520185,0.9036932,0.84520185,1.61,-1.46,0
14.140002489089966,0.07636742,0.071206555,5.4984546,5.126872,4.5947614,4.28167,0.9189523,0.85633403,0.91635513,0.8344639,0.90628386,0.8422636,0.90628386,0.8422636,0.90628386,0.8422636,1.6300000000000001,-1.5,0
14.150001525878906,0.07606384,0.072420865,5.476597,5.214302,4.570313,4.3720384,0.9140626,0.8744077,0.92012215,0.84170645,0.90977657,0.8398397,0.90977657,0.8398397,0.90977657,0.8398397,1.61,-1.47,0
14.160001993179321,0.07606384,0.07151012,5.476597,5.148729,4.56682,4.3088894,0.91336405,0.8617779,0.9194075,0.83551997,0.91370755,0.83843696,0.91370755,0.83843696,0.91370755,0.83843696,1.59,-1.47,0
14.170002222061157,0.07621564,0.0719655,5.487526,5.181516,4.573818,4.343079,0.9147636,0.8686158,0.92069787,0.84846,0.91700345,0.838361,0.91700345,0.838361,0.91700345,0.838361,1.6300000000000001,-1.49,0
14.180002212524414,0.07591206,0.071206555,5.465668,5.126872,4.5486646,4.2885113,0.90973294,0.85770226,0.9199409,0.8521725,0.9192227,0.84043217,0.9192227,0.84043217,0.9192227,0.84043217,1.56,-1.44,0
14.190001964569092,0.07545668,0.070751175,5.432881,5.0940847,4.513658,4.2536526,0.9027316,0.85073054,0.919409,0.8298546,0.9203478,0.842699,0.9203478,0.842699,0.9203478,0.842699,1.52,-1.43,0
14.20000171661377,0.07576026,0.07059939,5.4547386,5.083156,4.534391,4.240457,0.9068782,0.8480914,0.9189523,0.85633403,0.920564,0.84346074,0.920564,0.84346074,0.920564,0.84346074,1.6,-1.49,0
14.210004329681396,0.07606384,0.072876245,5.476597,5.2470894,4.5560327,4.403629,0.91120654,0.8807258,0.9140626,0.8744077,0.9199194,0.84668165,0.9199194,0.84668165,0.9199194,0.84668165,1.61,-1.52,0
14.220001697540283,0.07621564,0.07302803,5.487526,5.258018,4.5676064,4.4113364,0.9135213,0.8822673,0.91336405,0.8617779,0.91835564,0.8534212,0.91835564,0.8534212,0.91835564,0.8534212,1.59,-1.41,0
14.23000192642212,0.07576026,0.072420865,5.4547386,5.214302,4.536383,4.360881,0.90727663,0.8721762,0.9147636,0.8686158,0.91650486,0.8597713,0.91650486,0.8597713,0.91650486,0.8597713,1.58,-1.53,0
14.240002155303955,0.07576026,0.072117284,5.4547386,5.1924443,4.5382338,4.332673,0.9076468,0.86653465,0.90973294,0.85770226,0.9148373,0.86358166,0.9148373,0.86358166,0.9148373,0.86358166,1.55,-1.49,0
14.250001907348633,0.075304896,0.07333161,5.4219522,5.2798758,4.507115,4.416294,0.901423,0.8832588,0.9027316,0.85073054,0.9126387,0.8638341,0.9126387,0.8638341,0.9126387,0.8638341,1.61,-1.56,0
14.26000165939331,0.07439415,0.07257266,5.356379,5.2252316,4.4437404,4.3613977,0.8887481,0.8722796,0.9068782,0.8480914,0.90980995,0.86069494,0.90980995,0.86069494,0.90980995,0.86069494,1.59,-1.58,0
14.270001888275146,0.07409057,0.07393877,5.3345213,5.3235917,4.424711,4.462897,0.88494223,0.8925794,0.91120654,0.8807258,0.90786344,0.85837775,0.90786344,0.85837775,0.90786344,0.85837775,1.58,-1.51,0
14.280002117156982,0.074545935,0.07378699,5.367307,5.312663,4.4594436,4.454285,0.89188874,0.89085704,0.9135213,0.8822673,0.9078261,0.8613538,0.9078261,0.8613538,0.9078261,0.8613538,1.55,-1.56,0
14.290001630783081,0.07439415,0.07393877,5.356379,5.3235917,4.448553,4.462238,0.8897106,0.8924476,0.90727663,0.8721762,0.90877,0.8674406,0.90877,0.8674406,0.90877,0.8674406,1.56,-1.48,0
14.300002574920654,0.074545935,0.07348341,5.367307,5.2908053,4.458537,4.4233646,0.8917074,0.88467294,0.9076468,0.86653465,0.90920293,0.8715311,0.90920293,0.8715311,0.90920293,0.8715311,1.61,-1.52,0
14.310001850128174,0.07469773,0.07424235,5.378237,5.3454494,4.4690337,4.4739184,0.89380676,0.8947837,0.901423,0.8832588,0.90851694,0.8733802,0.90851694,0.8733802,0.90851694,0.8733802,1.58,-1.58,0
14.32000184059143,0.07424235,0.072876245,5.3454494,5.2470894,4.4369326,4.373709,0.8873865,0.87474185,0.8887481,0.8722796,0.9058845,0.8749402,0.9058845,0.8749402,0.9058845,0.8749402,1.53,-1.61,0
14.3300039768219,0.07424235,0.07226908,5.3454494,5.203374,4.4395647,4.3284335,0.8879129,0.8656867,0.88494223,0.8925794,0.90077233,0.87697625,0.90077233,0.87697625,0.90077233,0.87697625,1.52,-1.56,0
14.340002059936523,0.07469773,0.07363519,5.378237,5.301734,4.4774647,4.424758,0.895493,0.8849516,0.89188874,0.89085704,0.89511603,0.88054127,0.89511603,0.88054127,0.89511603,0.88054127,1.58,-1.5,0
14.350001811981201,0.074545935,0.07333161,5.367307,5.2798758,4.4721913,4.3993344,0.89443827,0.8798669,0.8897106,0.8924476,0.8912948,0.8850198,0.8912948,0.8850198,0.8912948,0.8850198,1.59,-1.57,0
14.360002040863037,0.07439415,0.07363519,5.356379,5.301734,4.465084,4.416714,0.8930168,0.88334286,0.8917074,0.88467294,0.88957155,0.888241,0.88957155,0.888241,0.88957155,0.888241,1.59,-1.6,0
14.37000322341919,0.07409057,0.07363519,5.3345213,5.301734,4.4449496,4.413493,0.8889899,0.88269866,0.89380676,0.8947837,0.8894434,0.88981444,0.8894434,0.88981444,0.8894434,0.88981444,1.51,-1.58,0
14.38000226020813,0.074545935,0.07333161,5.367307,5.2798758,4.477864,4.3900614,0.8955728,0.8780123,0.8873865,0.87474185,0.88999313,0.8897708,0.88999313,0.8897708,0.88999313,0.8897708,1.51,-1.55,0
14.390003681182861,0.07469773,0.07333161,5.378237,5.2798758,4.4882436,4.390105,0.89764875,0.87802094,0.8879129,0.8656867,0.8899853,0.8864388,0.8899853,0.8864388,0.8899853,0.8864388,1.55,-1.55,0
14.400002241134644,0.074849516,0.07226908,5.389165,5.203374,4.49918,4.316935,0.899836,0.86338705,0.895493,0.8849516,0.8898987,0.8813743,0.8898987,0.8813743,0.8898987,0.8813743,1.51,-1.58,0
14.4100022315979,0.074849516,0.0718137,5.389165,5.1705866,4.499266,4.289212,0.8998532,0.85784245,0.89443827,0.8798669,0.89079,0.8786064,0.89079,0.8786064,0.89079,0.8786064,1.55,-1.57,0
14.420001983642578,0.075304896,0.07302803,5.4219522,5.258018,4.5311623,4.3794117,0.9062325,0.8758823,0.8930168,0.88334286,0.8921175,0.8783814,0.8921175,0.8783814,0.8921175,0.8783814,1.54,-1.49,0
14.430002450942993,0.07560848,0.07135834,5.4438105,5.1378,4.551693,4.259419,0.9103386,0.8518838,0.8889899,0.88269866,0.89273244,0.8793493,0.89273244,0.8793493,0.89273244,0.8793493,1.57,-1.51,0
14.440001487731934,0.07560848,0.07151012,5.4438105,5.148729,4.551078,4.2693796,0.91021556,0.85387594,0.8955728,0.8780123,0.89269215,0.8803799,0.89269215,0.8803799,0.89269215,0.8803799,1.55,-1.48,0
14.450002193450928,0.07591206,0.0719655,5.465668,5.181516,4.572976,4.301136,0.91459525,0.8602272,0.89764875,0.87802094,0.8931488,0.8804832,0.8931488,0.8804832,0.8931488,0.8804832,1.58,-1.59,0
14.460002183914185,0.07576026,0.0718137,5.4547386,5.1705866,4.5615897,4.2901034,0.91231793,0.8580207,0.899836,0.86338705,0.89455897,0.87887377,0.89455897,0.87887377,0.89455897,0.87887377,1.57,-1.6,0
14.470001697540283,0.07606384,0.07166192,5.476597,5.1596584,4.582038,4.2807846,0.9164076,0.85615695,0.8998532,0.85784245,0.8964186,0.87464386,0.8964186,0.87464386,0.8964186,0.87464386,1.54,-1.54,0
14.48000168800354,0.0768228,0.07105476,5.531242,5.1159425,4.6348233,4.2412987,0.9269647,0.84825975,0.9062325,0.8758823,0.8985421,0.8699553,0.8985421,0.8699553,0.8985421,0.8699553,1.61,-1.58,0
14.490001678466797,0.076671004,0.070447594,5.5203123,5.0722265,4.6217704,4.2022715,0.9243541,0.8404543,0.9103386,0.8518838,0.9013404,0.8667834,0.9013404,0.8667834,0.9013404,0.8667834,1.6,-1.48,0
14.500001430511475,0.076671004,0.07166192,5.5203123,5.1596584,4.618972,4.2928753,0.9237944,0.85857505,0.91021556,0.85387594,0.9046382,0.863207,0.9046382,0.863207,0.9046382,0.863207,1.56,-1.48,0
14.510002374649048,0.07621564,0.071206555,5.487526,5.126872,4.5828876,4.263665,0.9165775,0.8527331,0.91459525,0.8602272,0.9078081,0.85950696,0.9078081,0.85950696,0.9078081,0.85950696,1.55,-1.54,0
14.520002365112305,0.07651922,0.07135834,5.509384,5.1378,4.601576,4.278293,0.9203152,0.85565865,0.91231793,0.8580207,0.9104989,0.8575967,0.9104989,0.8575967,0.9104989,0.8575967,1.58,-1.43,0
14.530002355575562,0.076671004,0.07166192,5.5203123,5.1596584,4.609813,4.3020616,0.9219627,0.8604123,0.9164076,0.85615695,0.91253,0.85694563,0.91253,0.85694563,0.91253,0.85694563,1.57,-1.42,0
14.54000186920166,0.07651922,0.07166192,5.509384,5.1596584,4.596854,4.302713,0.91937083,0.8605426,0.9269647,0.84825975,0.91485095,0.8560571,0.91485095,0.8560571,0.91485095,0.8560571,1.59,-1.6,0
14.55000376701355,0.077126384,0.07135834,5.5530996,5.1378,4.6382484,4.281743,0.9276497,0.85634863,0.9243541,0.8404543,0.91818935,0.85359263,0.91818935,0.85359263,0.91818935,0.85359263,1.57,-1.5,0
14.560002088546753,0.077126384,0.07166192,5.5530996,5.1596584,4.63491,4.3060656,0.92698205,0.86121315,0.9237944,0.85857505,0.9213692,0.8507791,0.9213692,0.8507791,0.9213692,0.8507791,1.59,-1.49,0
14.57000184059143,0.07651922,0.06999223,5.509384,5.0394406,4.588015,4.1886616,0.917603,0.8377323,0.9165775,0.8527331,0.9228871,0.8501048,0.9228871,0.8501048,0.9228871,0.8501048,1.57,-1.47,0
14.580001831054688,0.07621564,0.071206555,5.487526,5.126872,4.564639,4.2767673,0.9129278,0.8553535,0.9203152,0.85565865,0.9225502,0.851127,0.9225502,0.851127,0.9225502,0.851127,1.6500000000000001,-1.55,0
14.590001583099365,0.07621564,0.07135834,5.487526,5.1378,4.5649757,4.286673,0.91299516,0.8573346,0.9219627,0.8604123,0.9216671,0.852895,0.9216671,0.852895,0.9216671,0.852895,1.56,-1.48,0
14.60000228881836,0.07621564,0.071206555,5.487526,5.126872,4.565859,4.2739773,0.91317177,0.85479546,0.91937083,0.8605426,0.9210963,0.8553413,0.9210963,0.8553413,0.9210963,0.8553413,1.62,-1.57,0
14.61000370979309,0.07591206,0.07135834,5.465668,5.1378,4.544572,4.282459,0.9089144,0.85649174,0.9276497,0.85634863,0.92112845,0.8574629,0.92112845,0.8574629,0.92112845,0.8574629,1.59,-1.51,0
14.620002031326294,0.07545668,0.07090297,5.432881,5.105014,4.5117526,4.247551,0.90235054,0.8495102,0.92698205,0.86121315,0.9222978,0.8586491,0.9222978,0.8586491,0.9222978,0.8586491,1.6300000000000001,-1.5,0
14.630001783370972,0.07560848,0.070751175,5.4438105,5.0940847,4.5215125,4.2354355,0.90430254,0.8470871,0.917603,0.8377323,0.9234567,0.8579185,0.9234567,0.8579185,0.9234567,0.8579185,1.55,-1.47,0
14.640002012252808,0.07560848,0.06923327,5.4438105,4.9847956,4.520354,4.126877,0.9040708,0.8253754,0.9129278,0.8553535,0.92267305,0.8549428,0.92267305,0.8549428,0.92267305,0.8549428,1.59,-1.46,0
14.650002241134644,0.075304896,0.07059939,5.4219522,5.083156,4.499279,4.2282133,0.8998558,0.8456427,0.91299516,0.8573346,0.92003995,0.85277027,0.92003995,0.85277027,0.92003995,0.85277027,1.58,-1.5,0
14.66000247001648,0.075304896,0.070751175,5.4219522,5.0940847,4.501912,4.2413144,0.90038246,0.8482629,0.91317177,0.85479546,0.91705954,0.8528001,0.91705954,0.8528001,0.91705954,0.8528001,1.6,-1.48,0
14.670001983642578,0.07545668,0.071206555,5.432881,5.126872,4.5158215,4.274072,0.9031643,0.85481447,0.9089144,0.85649174,0.9144811,0.85363644,0.9144811,0.85363644,0.9144811,0.85363644,1.62,-1.51,0
14.680001974105835,0.0751531,0.069081485,5.411023,4.973867,4.496542,4.1202307,0.8993084,0.82404613,0.90235054,0.8495102,0.91175914,0.8541668,0.91175914,0.8541668,0.91175914,0.8541668,1.59,-1.48,0
14.690001964569092,0.075304896,0.07014401,5.4219522,5.050369,4.510193,4.196202,0.9020386,0.8392404,0.90430254,0.8470871,0.9086713,0.85343677,0.9086713,0.85343677,0.9086713,0.85343677,1.6300000000000001,-1.52,0
14.700001955032349,0.0751531,0.06923327,5.411023,4.9847956,4.5023518,4.1313586,0.9004704,0.8262717,0.9040708,0.8253754,0.90607053,0.850121,0.90607053,0.850121,0.90607053,0.850121,1.59,-1.51,0
14.710001945495605,0.075304896,0.06923327,5.4219522,4.9847956,4.5158815,4.1346745,0.9031763,0.82693493,0.8998558,0.8456427,0.9041887,0.84490705,0.9041887,0.84490705,0.9041887,0.84490705,1.58,-1.53,0
14.720001935958862,0.075304896,0.06892969,5.4219522,4.9629374,4.5177636,4.1180305,0.9035527,0.82360613,0.90038246,0.8482629,0.9025626,0.84176284,0.9025626,0.84176284,0.9025626,0.84176284,1.61,-1.49,0
14.73000168800354,0.075304896,0.06953685,5.4219522,5.0066533,4.5193896,4.1648903,0.9038779,0.83297807,0.9031643,0.85481447,0.9014552,0.84248394,0.9014552,0.84248394,0.9014552,0.84248394,1.56,-1.49,0
14.740001678466797,0.075304896,0.06771536,5.4219522,4.875506,4.520497,4.033022,0.9040994,0.8066044,0.8993084,0.82404613,0.90101147,0.8435912,0.90101147,0.8435912,0.90101147,0.8435912,1.58,-1.47,0
14.750001668930054,0.075304896,0.06847432,5.4219522,4.930151,4.520941,4.08656,0.90418816,0.81731194,0.9020386,0.8392404,0.90081304,0.8418751,0.90081304,0.8418751,0.90081304,0.8418751,1.56,-1.3800000000000001,0
14.760002374649048,0.07545668,0.068777904,5.432881,4.952009,4.532068,4.110134,0.90641356,0.82202685,0.9004704,0.8262717,0.90077186,0.838556,0.90077186,0.838556,0.90077186,0.838556,1.58,-1.43,0
14.770002365112305,0.075001314,0.068777904,5.4000945,4.952009,4.499323,4.1134534,0.8998646,0.82269067,0.9031763,0.82693493,0.9009618,0.8347909,0.9009618,0.8347909,0.9009618,0.8347909,1.53,-1.42,0
14.780002355575562,0.07545668,0.06938507,5.432881,4.9957247,4.531919,4.160934,0.9063838,0.8321868,0.9035527,0.82360613,0.9014806,0.8308476,0.9014806,0.8308476,0.9014806,0.8308476,1.52,-1.43,0
14.79000186920166,0.07560848,0.069081485,5.4438105,4.973867,4.54233,4.143019,0.908466,0.82860386,0.9038779,0.83297807,0.9022504,0.8281227,0.9022504,0.8281227,0.9022504,0.8281227,1.53,-1.4000000000000001,0
14.800002098083496,0.07576026,0.06847432,5.4547386,4.930151,4.5524883,4.1020284,0.91049767,0.82040566,0.9040994,0.8066044,0.90300035,0.8258967,0.90300035,0.8258967,0.90300035,0.8258967,1.58,-1.47,0
14.810002088546753,0.07591206,0.06892969,5.465668,4.9629374,4.562668,4.1370406,0.9125336,0.82740813,0.90418816,0.81731194,0.9035975,0.8222736,0.9035975,0.8222736,0.9035975,0.8222736,1.58,-1.53,0
14.820001602172852,0.075304896,0.06892969,5.4219522,4.9629374,4.518355,4.1406636,0.90367097,0.82813275,0.90641356,0.82202685,0.9041475,0.81903505,0.9041475,0.81903505,0.9041475,0.81903505,1.56,-1.42,0
14.8300039768219,0.07576026,0.06923327,5.4547386,4.9847956,4.550591,4.1657605,0.9101182,0.8331521,0.8998646,0.82269067,0.9043941,0.8182321,0.9043941,0.8182321,0.9043941,0.8182321,1.58,-1.36,0
14.840001821517944,0.07576026,0.06938507,5.4547386,4.9957247,4.5503445,4.1774926,0.9100689,0.8354985,0.9063838,0.8321868,0.90415525,0.81969947,0.90415525,0.81969947,0.90415525,0.81969947,1.59,-1.3900000000000001,0
14.850001573562622,0.07560848,0.070447594,5.4438105,5.0722265,4.539655,4.252527,0.907931,0.8505055,0.908466,0.82860386,0.9043587,0.8227923,0.9043587,0.8227923,0.9043587,0.8227923,1.53,-1.35,0
14.860001802444458,0.07576026,0.070447594,5.4547386,5.0722265,4.5503798,4.2494345,0.91007596,0.8498869,0.91049767,0.82040566,0.9055475,0.8253258,0.9055475,0.8253258,0.9055475,0.8253258,1.6,-1.3800000000000001,0
14.870001554489136,0.07576026,0.071206555,5.4547386,5.126872,4.549191,4.301546,0.9098382,0.86030924,0.9125336,0.82740813,0.90737414,0.8260694,0.90737414,0.8260694,0.90737414,0.8260694,1.57,-1.36,0
14.880001783370972,0.075304896,0.06953685,5.4219522,5.0066533,4.514578,4.180584,0.9029156,0.8361168,0.90367097,0.82813275,0.90878516,0.82631415,0.90878516,0.82631415,0.90878516,0.82631415,1.6300000000000001,-1.53,0
14.89000153541565,0.07545668,0.07059939,5.432881,5.083156,4.5240955,4.256842,0.90481913,0.8513684,0.9101182,0.8331521,0.9090205,0.8271956,0.9090205,0.8271956,0.9090205,0.8271956,1.6,-1.5,0
14.900002241134644,0.07560848,0.07151012,5.4438105,5.148729,4.53479,4.321533,0.90695804,0.8643066,0.9100689,0.8354985,0.90897554,0.8289863,0.90897554,0.8289863,0.90897554,0.8289863,1.6,-1.43,0
14.910001516342163,0.075304896,0.07151012,5.4219522,5.148729,4.5129766,4.3197427,0.90259534,0.8639485,0.907931,0.8505055,0.90911114,0.83233666,0.90911114,0.83233666,0.90911114,0.83233666,1.55,-1.3900000000000001,0
14.920001983642578,0.0751531,0.072117284,5.411023,5.1924443,4.501912,4.3601074,0.90038246,0.8720215,0.91007596,0.8498869,0.9091376,0.83756804,0.9091376,0.83756804,0.9091376,0.83756804,1.58,-1.51,0
14.930001735687256,0.07469773,0.072876245,5.378237,5.2470894,4.469099,4.409521,0.8938198,0.88190424,0.9098382,0.86030924,0.90924096,0.8437962,0.90924096,0.8437962,0.90924096,0.8437962,1.57,-1.47,0
14.940001726150513,0.074545935,0.0719655,5.367307,5.181516,4.458066,4.33772,0.8916132,0.867544,0.9029156,0.8361168,0.9089939,0.8484878,0.9089939,0.8484878,0.9089939,0.8484878,1.57,-1.42,0
14.950003623962402,0.074849516,0.071206555,5.389165,5.126872,4.480171,4.278384,0.89603424,0.85567683,0.90481913,0.8513684,0.90784717,0.84974724,0.90784717,0.84974724,0.90784717,0.84974724,1.5,-1.45,0
14.960001707077026,0.07439415,0.070447594,5.356379,5.0722265,4.448532,4.2224793,0.88970643,0.8444959,0.90695804,0.8643066,0.9065727,0.85054857,0.9065727,0.85054857,0.9065727,0.85054857,1.57,-1.54,0
14.970001935958862,0.07409057,0.07090297,5.3345213,5.105014,4.4279485,4.254465,0.8855897,0.850893,0.90259534,0.8639485,0.90571195,0.8536946,0.90571195,0.8536946,0.90571195,0.8536946,1.55,-1.5,0
14.98000192642212,0.07439415,0.0719655,5.356379,5.181516,4.450667,4.3278217,0.8901334,0.86556435,0.90038246,0.8720215,0.90466076,0.85832876,0.90466076,0.85832876,0.90466076,0.85832876,1.56,-1.52,0
14.990001678466797,0.07409057,0.07105476,5.3345213,5.1159425,4.4298606,4.2576137,0.88597214,0.85152274,0.8938198,0.88190424,0.90277904,0.86405843,0.90277904,0.86405843,0.90277904,0.86405843,1.62,-1.53,0
15.000001192092896,0.075001314,0.07135834,5.4000945,5.1378,4.4973154,4.2737417,0.8994631,0.85474837,0.8916132,0.867544,0.8998787,0.8696035,0.8998787,0.8696035,0.8998787,0.8696035,1.5,-1.46,0
15.010002136230469,0.07545668,0.070751175,5.432881,5.0940847,4.5330024,4.224481,0.9066005,0.84489626,0.89603424,0.85567683,0.89689827,0.87150496,0.89689827,0.87150496,0.89689827,0.87150496,1.55,-1.54,0
15.020002365112305,0.07560848,0.07105476,5.4438105,5.1159425,4.546912,4.2444377,0.90938246,0.84888756,0.88970643,0.8444959,0.89470977,0.8680654,0.89470977,0.8680654,0.89470977,0.8680654,1.57,-1.54,0
15.030001878738403,0.0751531,0.07135834,5.411023,5.1378,4.5163136,4.269735,0.90326273,0.853947,0.8855897,0.850893,0.8926055,0.8614718,0.8926055,0.8614718,0.8926055,0.8614718,1.57,-1.47,0
15.040001392364502,0.075304896,0.07059939,5.4219522,5.083156,4.529347,4.2216845,0.9058694,0.8443369,0.8901334,0.86556435,0.890428,0.85645366,0.890428,0.85645366,0.890428,0.85645366,1.58,-1.59,0
15.05000114440918,0.075304896,0.06999223,5.4219522,5.0394406,4.531524,4.182987,0.90630484,0.83659744,0.88597214,0.85152274,0.8888625,0.8549036,0.8888625,0.8549036,0.8888625,0.8549036,1.59,-1.56,0
15.060001850128174,0.07545668,0.07029581,5.432881,5.0612984,4.5440183,4.2063947,0.90880364,0.841279,0.8994631,0.85474837,0.88862705,0.85451627,0.88862705,0.85451627,0.88862705,0.85451627,1.52,-1.55,0
15.070001602172852,0.07576026,0.07059939,5.4547386,5.083156,4.5661116,4.2286396,0.9132223,0.8457279,0.9066005,0.84489626,0.8910251,0.85353684,0.8910251,0.85353684,0.8910251,0.85353684,1.56,-1.52,0
15.080002069473267,0.07560848,0.06984043,5.4438105,5.028511,4.5527854,4.1749744,0.9105571,0.8349949,0.90938246,0.84888756,0.8959238,0.85173494,0.8959238,0.85173494,0.8959238,0.85173494,1.55,-1.47,0
15.090002059936523,0.07621564,0.070447594,5.487526,5.0722265,4.5916023,4.2204914,0.9183205,0.84409827,0.90326273,0.853947,0.90097696,0.8502949,0.90097696,0.8502949,0.90097696,0.8502949,1.51,-1.51,0
15.10000228881836,0.07636742,0.06953685,5.4984546,5.0066533,4.5974774,4.1563582,0.9194955,0.83127165,0.9058694,0.8443369,0.90426826,0.8496963,0.90426826,0.8496963,0.90426826,0.8496963,1.6,-1.48,0
15.110001564025879,0.07591206,0.06984043,5.465668,5.028511,4.5614,4.178815,0.91228,0.835763,0.90630484,0.83659744,0.9059125,0.84812933,0.9059125,0.84812933,0.9059125,0.84812933,1.54,-1.51,0
15.120002031326294,0.07621564,0.06892969,5.487526,4.9629374,4.5816135,4.114808,0.9163227,0.8229616,0.90880364,0.841279,0.9068363,0.84520876,0.9068363,0.84520876,0.9068363,0.84520876,1.5,-1.51,0
15.13000202178955,0.07636742,0.06923327,5.4984546,4.9847956,4.5916185,4.139587,0.9183237,0.8279174,0.9132223,0.8457279,0.907878,0.84292716,0.907878,0.84292716,0.907878,0.84292716,1.53,-1.41,0
15.140002012252808,0.07636742,0.07029581,5.4984546,5.0612984,4.5905766,4.2183714,0.9181153,0.8436743,0.9105571,0.8349949,0.90927213,0.8417169,0.90927213,0.8417169,0.90927213,0.8417169,1.61,-1.51,0
15.150001525878906,0.07606384,0.06999223,5.476597,5.0394406,4.5673246,4.197724,0.91346496,0.8395448,0.9183205,0.84409827,0.91089785,0.84074163,0.91089785,0.84074163,0.91089785,0.84074163,1.61,-1.42,0
15.160001754760742,0.07576026,0.06984043,5.4547386,5.028511,4.543841,4.1877694,0.9087682,0.8375539,0.9194955,0.83127165,0.9131273,0.8397654,0.9131273,0.8397654,0.9131273,0.8397654,1.53,-1.52,0
15.170001983642578,0.07576026,0.07029581,5.4547386,5.0612984,4.541611,4.221533,0.9083223,0.8443066,0.91228,0.835763,0.91519994,0.83823884,0.91519994,0.83823884,0.91519994,0.83823884,1.6300000000000001,-1.55,0
15.180001974105835,0.07591206,0.070447594,5.465668,5.0722265,4.5504684,4.233988,0.9100937,0.8467976,0.9163227,0.8229616,0.91602707,0.8357741,0.91602707,0.8357741,0.91602707,0.8357741,1.53,-1.42,0
15.190003633499146,0.07606384,0.07059939,5.476597,5.083156,4.56057,4.247382,0.91211396,0.84947646,0.9183237,0.8279174,0.91631055,0.8324974,0.91631055,0.8324974,0.91631055,0.8324974,1.6,-1.41,0
15.200001955032349,0.07636742,0.06984043,5.4984546,5.028511,4.582144,4.1960135,0.91642874,0.8392027,0.9181153,0.8436743,0.9168217,0.83063763,0.9168217,0.83063763,0.9168217,0.83063763,1.5,-1.36,0
15.210001707077026,0.07636742,0.06938507,5.4984546,4.9957247,4.5816326,4.165087,0.9163265,0.83301747,0.91346496,0.8395448,0.91708213,0.832046,0.91708213,0.832046,0.91708213,0.832046,1.6,-1.47,0
15.220001697540283,0.0768228,0.07014401,5.531242,5.050369,4.6141596,4.2183228,0.92283195,0.8436646,0.9087682,0.8375539,0.91621053,0.834795,0.91621053,0.834795,0.91621053,0.834795,1.6,-1.36,0
15.23000168800354,0.07606384,0.068626106,5.476597,4.9410796,4.560386,4.1062846,0.91207725,0.82125694,0.9083223,0.8443066,0.9141294,0.837264,0.9141294,0.837264,0.9141294,0.837264,1.56,-1.41,0
15.240001678466797,0.07636742,0.06968865,5.4984546,5.017583,4.5843253,4.180319,0.91686505,0.8360638,0.9100937,0.8467976,0.91185296,0.83989596,0.91185296,0.83989596,0.91185296,0.83989596,1.6500000000000001,-1.5,0
15.250001907348633,0.07636742,0.07105476,5.4984546,5.1159425,4.5866017,4.2760468,0.9173204,0.85520935,0.91211396,0.84947646,0.91045535,0.8428573,0.91045535,0.8428573,0.91045535,0.8428573,1.62,-1.42,0
15.26000189781189,0.07636742,0.07014401,5.4984546,5.050369,4.5879993,4.2075114,0.91759986,0.8415023,0.91642874,0.8392027,0.91048074,0.84499204,0.91048074,0.84499204,0.91048074,0.84499204,1.55,-1.51,0
15.270001888275146,0.07621564,0.070447594,5.487526,5.0722265,4.5770454,4.2272344,0.9154091,0.8454469,0.9163265,0.83301747,0.9117982,0.84458697,0.9117982,0.84458697,0.9117982,0.84458697,1.57,-1.52,0
15.280002117156982,0.0768228,0.069081485,5.531242,4.973867,4.619444,4.12928,0.9238888,0.82585603,0.92283195,0.8436646,0.9140096,0.84243345,0.9140096,0.84243345,0.9140096,0.84243345,1.6,-1.46,0
